1740413442.675987 server started (72401): version 3.4, socket /private/tmp/tmux-502/default, protocol 8
1740413442.676022 on Darwin 23.6.0 Darwin Kernel Version 23.6.0: Mon Jul 29 21:14:04 PDT 2024; root:xnu-10063.141.2~1/RELEASE_ARM64_T8122
1740413442.676029 using libevent 2.1.12-stable select
1740413442.676038 using utf8proc 2.9.0
1740413442.676044 using ncurses 6.5 20240427
1740413442.947739 peer 0x148060000 message 105
1740413442.947741 client 0x145013000 IDENTIFY_ENVIRON GHOSTTY_RESOURCES_DIR=/Applications/Ghostty.app/Contents/Resources/ghostty
1740413442.947743 peer 0x148060000 message 105
1740413442.947744 client 0x145013000 IDENTIFY_ENVIRON TERM_PROGRAM=ghostty
1740413442.947746 peer 0x148060000 message 105
1740413442.947748 client 0x145013000 IDENTIFY_ENVIRON NVM_CD_FLAGS=-q
1740413442.947750 peer 0x148060000 message 105
1740413442.947752 client 0x145013000 IDENTIFY_ENVIRON SHELL=/bin/zsh
1740413442.947754 peer 0x148060000 message 105
1740413442.947756 client 0x145013000 IDENTIFY_ENVIRON TERM=xterm-ghostty
1740413442.947757 peer 0x148060000 message 105
1740413442.947759 client 0x145013000 IDENTIFY_ENVIRON MYVIMRC=/Users/jack.gitter/.config/nvim/init.lua
1740413442.947761 peer 0x148060000 message 105
1740413442.947763 client 0x145013000 IDENTIFY_ENVIRON HOMEBREW_REPOSITORY=/opt/homebrew
1740413442.947765 peer 0x148060000 message 105
1740413442.947767 client 0x145013000 IDENTIFY_ENVIRON TMPDIR=/var/folders/9p/5n6ql6jn65756s48pjmm5v6c0000gp/T/
1740413442.947768 peer 0x148060000 message 105
1740413442.947770 client 0x145013000 IDENTIFY_ENVIRON TERM_PROGRAM_VERSION=1.1.2
1740413442.947772 peer 0x148060000 message 105
1740413442.947774 client 0x145013000 IDENTIFY_ENVIRON PNPM_HOME=/Users/jack.gitter/Library/pnpm
1740413442.947776 peer 0x148060000 message 105
1740413442.947777 client 0x145013000 IDENTIFY_ENVIRON NVM_DIR=/Users/jack.gitter/.nvm
1740413442.947779 peer 0x148060000 message 105
1740413442.947781 client 0x145013000 IDENTIFY_ENVIRON USER=jack.gitter
1740413442.947783 peer 0x148060000 message 105
1740413442.947784 client 0x145013000 IDENTIFY_ENVIRON COMMAND_MODE=unix2003
1740413442.947786 peer 0x148060000 message 105
1740413442.947788 client 0x145013000 IDENTIFY_ENVIRON SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.tjl9gtz8K4/Listeners
1740413442.947790 peer 0x148060000 message 105
1740413442.947792 client 0x145013000 IDENTIFY_ENVIRON __CF_USER_TEXT_ENCODING=0x1F6:0x0:0x0
1740413442.947793 peer 0x148060000 message 105
1740413442.947795 client 0x145013000 IDENTIFY_ENVIRON TMUX=/private/tmp/tmux-502/default,72401,-1
1740413442.947797 peer 0x148060000 message 105
1740413442.947801 client 0x145013000 IDENTIFY_ENVIRON PATH=/Users/jack.gitter/.local/share/nvim/mason/bin:/Users/jack.gitter/Library/pnpm:/Users/jack.gitter/.nvm/versions/node/v20.17.0/bin:/opt/homebrew/opt/postgresql@15/bin:/opt/homebrew/opt/postgresql@15/bin:/opt/homebrew/bin:/opt/homebrew/sbin:/usr/local/bin:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/local/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/appleinternal/bin:/Applications/Privileges.app/Contents/Resources:/Applications/Ghostty.app/Contents/MacOS
1740413442.947803 peer 0x148060000 message 105
1740413442.947805 client 0x145013000 IDENTIFY_ENVIRON STARSHIP_CONFIG=/Users/jack.gitter/.config/starshipconfig/starship.toml
1740413442.947809 peer 0x148060000 message 105
1740413442.947811 client 0x145013000 IDENTIFY_ENVIRON __CFBundleIdentifier=com.mitchellh.ghostty
1740413442.947813 peer 0x148060000 message 105
1740413442.947815 client 0x145013000 IDENTIFY_ENVIRON PWD=/Users/jack.gitter/.config/dotfiles
1740413442.947817 peer 0x148060000 message 105
1740413442.947818 client 0x145013000 IDENTIFY_ENVIRON TOP_PID=72432
1740413442.947820 peer 0x148060000 message 105
1740413442.947822 client 0x145013000 IDENTIFY_ENVIRON LANG=en_US.UTF-8
1740413442.947824 peer 0x148060000 message 105
1740413442.947826 client 0x145013000 IDENTIFY_ENVIRON NVIM_LOG_FILE=/Users/jack.gitter/.local/state/nvim/log
1740413442.947827 peer 0x148060000 message 105
1740413442.947829 client 0x145013000 IDENTIFY_ENVIRON XPC_FLAGS=0x0
1740413442.947831 peer 0x148060000 message 105
1740413442.947833 client 0x145013000 IDENTIFY_ENVIRON MASON=/Users/jack.gitter/.local/share/nvim/mason
1740413442.947834 peer 0x148060000 message 105
1740413442.947836 client 0x145013000 IDENTIFY_ENVIRON XPC_SERVICE_NAME=0
1740413442.947838 peer 0x148060000 message 105
1740413442.947840 client 0x145013000 IDENTIFY_ENVIRON HOME=/Users/jack.gitter
1740413442.947841 peer 0x148060000 message 105
1740413442.947843 client 0x145013000 IDENTIFY_ENVIRON SHLVL=5
1740413442.947845 peer 0x148060000 message 105
1740413442.947847 client 0x145013000 IDENTIFY_ENVIRON GHOSTTY_SHELL_INTEGRATION_NO_SUDO=1
1740413442.947848 peer 0x148060000 message 105
1740413442.947850 client 0x145013000 IDENTIFY_ENVIRON TERMINFO=/Applications/Ghostty.app/Contents/Resources/terminfo
1740413442.947852 peer 0x148060000 message 105
1740413442.947854 client 0x145013000 IDENTIFY_ENVIRON HOMEBREW_PREFIX=/opt/homebrew
1740413442.947855 peer 0x148060000 message 105
1740413442.947857 client 0x145013000 IDENTIFY_ENVIRON LOGNAME=jack.gitter
1740413442.947859 peer 0x148060000 message 105
1740413442.947861 client 0x145013000 IDENTIFY_ENVIRON STARSHIP_SESSION_KEY=7992210582245061
1740413442.947862 peer 0x148060000 message 105
1740413442.947864 client 0x145013000 IDENTIFY_ENVIRON XDG_DATA_DIRS=/usr/local/share:/usr/share:/Applications/Ghostty.app/Contents/Resources/ghostty/..
1740413442.947866 peer 0x148060000 message 105
1740413442.947868 client 0x145013000 IDENTIFY_ENVIRON GHOSTTY_BIN_DIR=/Applications/Ghostty.app/Contents/MacOS
1740413442.947870 peer 0x148060000 message 105
1740413442.947872 client 0x145013000 IDENTIFY_ENVIRON NVM_BIN=/Users/jack.gitter/.nvm/versions/node/v20.17.0/bin
1740413442.947873 peer 0x148060000 message 105
1740413442.947875 client 0x145013000 IDENTIFY_ENVIRON VIMRUNTIME=/opt/homebrew/Cellar/neovim/0.10.1/share/nvim/runtime
1740413442.947877 peer 0x148060000 message 105
1740413442.947879 client 0x145013000 IDENTIFY_ENVIRON HOMEBREW_CELLAR=/opt/homebrew/Cellar
1740413442.947880 peer 0x148060000 message 105
1740413442.947882 client 0x145013000 IDENTIFY_ENVIRON INFOPATH=/opt/homebrew/share/info:
1740413442.947884 peer 0x148060000 message 105
1740413442.947886 client 0x145013000 IDENTIFY_ENVIRON VIM=/opt/homebrew/Cellar/neovim/0.10.1/share/nvim
1740413442.947887 peer 0x148060000 message 105
1740413442.947889 client 0x145013000 IDENTIFY_ENVIRON COLORTERM=truecolor
1740413442.947891 peer 0x148060000 message 105
1740413442.947893 client 0x145013000 IDENTIFY_ENVIRON _=/opt/homebrew/bin/tmux
1740413442.947895 peer 0x148060000 message 106
1740413442.947896 client 0x145013000 name is client-72541
1740413442.947901 peer 0x148060000 message 200
1740413442.947904 cmd_unpack_argv: argv[0]=bind-key
1740413442.947905 cmd_unpack_argv: argv[1]=-T
1740413442.947907 cmd_unpack_argv: argv[2]=copy-mode-vi
1740413442.947909 cmd_unpack_argv: argv[3]=C-k
1740413442.947910 cmd_unpack_argv: argv[4]=select-pane
1740413442.947912 cmd_unpack_argv: argv[5]=-U
1740413442.947914 cmd_parse_build_commands 0:0: bind-key
1740413442.947915 cmd_parse_build_commands 0:1: -T
1740413442.947917 cmd_parse_build_commands 0:2: copy-mode-vi
1740413442.947919 cmd_parse_build_commands 0:3: C-k
1740413442.947923 cmd_parse_build_commands 0:4: select-pane
1740413442.947925 cmd_parse_build_commands 0:5: -U
1740413442.947927 args_parse_flags: next -T
1740413442.947929 args_parse_flag_argument: -T = copy-mode-vi
1740413442.947931 args_parse_flags: next C-k
1740413442.947932 args_parse: flags end at 3 of 6
1740413442.947934 args_parse: 3 = C-k (type STRING)
1740413442.947936 args_parse: 4 = select-pane (type STRING)
1740413442.947938 args_parse: 5 = -U (type STRING)
1740413442.947943 cmd_parse_build_commands: bind-key -T copy-mode-vi C-k select-pane -U
1740413442.947946 cmdq_get_command: [bind-key/0x144e3b820] group 3063
1740413442.947948 cmdq_append <client-72541>: [bind-key/0x144e3b820]
1740413442.947950 cmdq_append <client-72541>: [server_client_command_done/0x144e4c0c0]
1740413442.947952 cmdq_next <global>: waiting
1740413442.947953 cmdq_next <client-72399>: waiting
1740413442.947955 cmdq_next <client-72541>: enter
1740413442.947957 cmdq_next <client-72541>: [bind-key/0x144e3b820] (0), flags 0
1740413442.947958 cmd_find_best_session: 0 sessions to try
1740413442.947960 cmd_find_current_client: no target, return 0x0
1740413442.947962 cmd_find_best_session: 0 sessions to try
1740413442.947963 cmd_find_best_session: 0 sessions to try
1740413442.947965 cmd_parse_build_commands 0:0: select-pane
1740413442.947967 cmd_parse_build_commands 0:1: -U
1740413442.947969 args_parse_flags: next -U
1740413442.947971 args_parse_flags: -U
1740413442.947972 args_parse: flags end at 2 of 2
1740413442.947975 cmd_parse_build_commands: select-pane -U
1740413442.947978 key_bindings_add: 0xb C-k = select-pane -U
1740413442.947980 cmd_find_best_session: 0 sessions to try
1740413442.947982 unref client 0x145013000 (3 references)
1740413442.947984 cmdq_next <client-72541>: [server_client_command_done/0x144e4c0c0] (1), flags 0
1740413442.947986 unref client 0x145013000 (2 references)
1740413442.947988 cmdq_next <client-72541>: exit (empty)
1740413442.947989 cmdq_next <global>: waiting
1740413442.947991 cmdq_next <client-72399>: waiting
1740413442.947992 cmdq_next <client-72541>: empty
1740413442.947994 sending message 203 to peer 0x148060000 (4 bytes)
1740413442.947998 cmdq_next <global>: waiting
1740413442.948000 cmdq_next <client-72399>: waiting
1740413442.948002 cmdq_next <client-72541>: empty
1740413442.948091 lost client 0x145013000
1740413442.948100 remove peer 0x148060000
1740413442.948104 unref client 0x145013000 (1 references)
1740413442.948107 free client 0x145013000 (0 references)
1740413442.948109 cmdq_next <global>: waiting
1740413442.948112 cmdq_next <client-72399>: waiting
1740413442.951274 add peer 0x138008000: 9 (0x146808200)
1740413442.951277 new client 0x146808200
1740413442.951279 cmdq_next <global>: waiting
1740413442.951281 cmdq_next <client-72399>: waiting
1740413442.951354 peer 0x138008000 message 100
1740413442.951356 client 0x146808200 IDENTIFY_FLAGS 0x10000
1740413442.951358 peer 0x138008000 message 111
1740413442.951360 client 0x146808200 IDENTIFY_LONGFLAGS 0x10000
1740413442.951362 peer 0x138008000 message 101
1740413442.951363 client 0x146808200 IDENTIFY_TERM xterm-ghostty
1740413442.951365 peer 0x138008000 message 109
1740413442.951367 client 0x146808200 IDENTIFY_FEATURES 
1740413442.951369 peer 0x138008000 message 102
1740413442.951370 client 0x146808200 IDENTIFY_TTYNAME 
1740413442.951372 peer 0x138008000 message 108
1740413442.951376 client 0x146808200 IDENTIFY_CWD /Users/jack.gitter/.config/dotfiles
1740413442.951378 cmdq_next <global>: waiting
1740413442.951380 cmdq_next <client-72399>: waiting
1740413442.951383 peer 0x138008000 message 104
1740413442.951385 client 0x146808200 IDENTIFY_STDIN 10
1740413442.951387 cmdq_next <global>: waiting
1740413442.951388 cmdq_next <client-72399>: waiting
1740413442.951391 peer 0x138008000 message 110
1740413442.951393 client 0x146808200 IDENTIFY_STDOUT 11
1740413442.951395 peer 0x138008000 message 107
1740413442.951396 client 0x146808200 IDENTIFY_CLIENTPID 72543
1740413442.951398 peer 0x138008000 message 105
1740413442.951400 client 0x146808200 IDENTIFY_ENVIRON NVM_INC=/Users/jack.gitter/.nvm/versions/node/v20.17.0/include/node
1740413442.951406 peer 0x138008000 message 105
1740413442.951409 client 0x146808200 IDENTIFY_ENVIRON MANPATH=/Users/jack.gitter/.nvm/versions/node/v20.17.0/share/man::/usr/share/man:/usr/local/share/man:/Applications/Ghostty.app/Contents/Resources/ghostty/../man:
1740413442.951411 peer 0x138008000 message 105
1740413442.951413 client 0x146808200 IDENTIFY_ENVIRON STARSHIP_SHELL=zsh
1740413442.951414 peer 0x138008000 message 105
1740413442.951416 client 0x146808200 IDENTIFY_ENVIRON GHOSTTY_RESOURCES_DIR=/Applications/Ghostty.app/Contents/Resources/ghostty
1740413442.951418 peer 0x138008000 message 105
1740413442.951420 client 0x146808200 IDENTIFY_ENVIRON TERM_PROGRAM=ghostty
1740413442.951422 peer 0x138008000 message 105
1740413442.951424 client 0x146808200 IDENTIFY_ENVIRON NVM_CD_FLAGS=-q
1740413442.951425 peer 0x138008000 message 105
1740413442.951427 client 0x146808200 IDENTIFY_ENVIRON SHELL=/bin/zsh
1740413442.951429 peer 0x138008000 message 105
1740413442.951431 client 0x146808200 IDENTIFY_ENVIRON TERM=xterm-ghostty
1740413442.951432 peer 0x138008000 message 105
1740413442.951434 client 0x146808200 IDENTIFY_ENVIRON MYVIMRC=/Users/jack.gitter/.config/nvim/init.lua
1740413442.951436 peer 0x138008000 message 105
1740413442.951438 client 0x146808200 IDENTIFY_ENVIRON HOMEBREW_REPOSITORY=/opt/homebrew
1740413442.951439 peer 0x138008000 message 105
1740413442.951442 client 0x146808200 IDENTIFY_ENVIRON TMPDIR=/var/folders/9p/5n6ql6jn65756s48pjmm5v6c0000gp/T/
1740413442.951443 peer 0x138008000 message 105
1740413442.951445 client 0x146808200 IDENTIFY_ENVIRON TERM_PROGRAM_VERSION=1.1.2
1740413442.951447 peer 0x138008000 message 105
1740413442.951449 client 0x146808200 IDENTIFY_ENVIRON PNPM_HOME=/Users/jack.gitter/Library/pnpm
1740413442.951450 peer 0x138008000 message 105
1740413442.951452 client 0x146808200 IDENTIFY_ENVIRON NVM_DIR=/Users/jack.gitter/.nvm
1740413442.951454 peer 0x138008000 message 105
1740413442.951456 client 0x146808200 IDENTIFY_ENVIRON USER=jack.gitter
1740413442.951457 peer 0x138008000 message 105
1740413442.951459 client 0x146808200 IDENTIFY_ENVIRON COMMAND_MODE=unix2003
1740413442.951461 peer 0x138008000 message 105
1740413442.951463 client 0x146808200 IDENTIFY_ENVIRON SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.tjl9gtz8K4/Listeners
1740413442.951464 peer 0x138008000 message 105
1740413442.951466 client 0x146808200 IDENTIFY_ENVIRON __CF_USER_TEXT_ENCODING=0x1F6:0x0:0x0
1740413442.951468 peer 0x138008000 message 105
1740413442.951470 client 0x146808200 IDENTIFY_ENVIRON TMUX=/private/tmp/tmux-502/default,72401,-1
1740413442.951471 peer 0x138008000 message 105
1740413442.951476 client 0x146808200 IDENTIFY_ENVIRON PATH=/Users/jack.gitter/.local/share/nvim/mason/bin:/Users/jack.gitter/Library/pnpm:/Users/jack.gitter/.nvm/versions/node/v20.17.0/bin:/opt/homebrew/opt/postgresql@15/bin:/opt/homebrew/opt/postgresql@15/bin:/opt/homebrew/bin:/opt/homebrew/sbin:/usr/local/bin:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/local/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/appleinternal/bin:/Applications/Privileges.app/Contents/Resources:/Applications/Ghostty.app/Contents/MacOS
1740413442.951478 peer 0x138008000 message 105
1740413442.951480 client 0x146808200 IDENTIFY_ENVIRON STARSHIP_CONFIG=/Users/jack.gitter/.config/starshipconfig/starship.toml
1740413442.951482 peer 0x138008000 message 105
1740413442.951483 client 0x146808200 IDENTIFY_ENVIRON __CFBundleIdentifier=com.mitchellh.ghostty
1740413442.951485 peer 0x138008000 message 105
1740413442.951487 client 0x146808200 IDENTIFY_ENVIRON PWD=/Users/jack.gitter/.config/dotfiles
1740413442.951489 peer 0x138008000 message 105
1740413442.951490 client 0x146808200 IDENTIFY_ENVIRON TOP_PID=72432
1740413442.951492 peer 0x138008000 message 105
1740413442.951494 client 0x146808200 IDENTIFY_ENVIRON LANG=en_US.UTF-8
1740413442.951495 peer 0x138008000 message 105
1740413442.951500 client 0x146808200 IDENTIFY_ENVIRON NVIM_LOG_FILE=/Users/jack.gitter/.local/state/nvim/log
1740413442.951502 peer 0x138008000 message 105
1740413442.951504 client 0x146808200 IDENTIFY_ENVIRON XPC_FLAGS=0x0
1740413442.951505 peer 0x138008000 message 105
1740413442.951507 client 0x146808200 IDENTIFY_ENVIRON MASON=/Users/jack.gitter/.local/share/nvim/mason
1740413442.951509 peer 0x138008000 message 105
1740413442.951511 client 0x146808200 IDENTIFY_ENVIRON XPC_SERVICE_NAME=0
1740413442.951512 peer 0x138008000 message 105
1740413442.951514 client 0x146808200 IDENTIFY_ENVIRON HOME=/Users/jack.gitter
1740413442.951516 peer 0x138008000 message 105
1740413442.951518 client 0x146808200 IDENTIFY_ENVIRON SHLVL=5
1740413442.951519 peer 0x138008000 message 105
1740413442.951521 client 0x146808200 IDENTIFY_ENVIRON GHOSTTY_SHELL_INTEGRATION_NO_SUDO=1
1740413442.951523 peer 0x138008000 message 105
1740413442.951525 client 0x146808200 IDENTIFY_ENVIRON TERMINFO=/Applications/Ghostty.app/Contents/Resources/terminfo
1740413442.951527 peer 0x138008000 message 105
1740413442.951528 client 0x146808200 IDENTIFY_ENVIRON HOMEBREW_PREFIX=/opt/homebrew
1740413442.951530 peer 0x138008000 message 105
1740413442.951532 client 0x146808200 IDENTIFY_ENVIRON LOGNAME=jack.gitter
1740413442.951533 peer 0x138008000 message 105
1740413442.951535 client 0x146808200 IDENTIFY_ENVIRON STARSHIP_SESSION_KEY=7992210582245061
1740413442.951537 peer 0x138008000 message 105
1740413442.951539 client 0x146808200 IDENTIFY_ENVIRON XDG_DATA_DIRS=/usr/local/share:/usr/share:/Applications/Ghostty.app/Contents/Resources/ghostty/..
1740413442.951541 peer 0x138008000 message 105
1740413442.951543 client 0x146808200 IDENTIFY_ENVIRON GHOSTTY_BIN_DIR=/Applications/Ghostty.app/Contents/MacOS
1740413442.951544 peer 0x138008000 message 105
1740413442.951546 client 0x146808200 IDENTIFY_ENVIRON NVM_BIN=/Users/jack.gitter/.nvm/versions/node/v20.17.0/bin
1740413442.951548 peer 0x138008000 message 105
1740413442.951550 client 0x146808200 IDENTIFY_ENVIRON VIMRUNTIME=/opt/homebrew/Cellar/neovim/0.10.1/share/nvim/runtime
1740413442.951551 peer 0x138008000 message 105
1740413442.951553 client 0x146808200 IDENTIFY_ENVIRON HOMEBREW_CELLAR=/opt/homebrew/Cellar
1740413442.951555 peer 0x138008000 message 105
1740413442.951557 client 0x146808200 IDENTIFY_ENVIRON INFOPATH=/opt/homebrew/share/info:
1740413442.951559 peer 0x138008000 message 105
1740413442.951561 client 0x146808200 IDENTIFY_ENVIRON VIM=/opt/homebrew/Cellar/neovim/0.10.1/share/nvim
1740413442.951562 peer 0x138008000 message 105
1740413442.951564 client 0x146808200 IDENTIFY_ENVIRON COLORTERM=truecolor
1740413442.951566 peer 0x138008000 message 105
1740413442.951568 client 0x146808200 IDENTIFY_ENVIRON _=/opt/homebrew/bin/tmux
1740413442.951569 peer 0x138008000 message 106
1740413442.951571 client 0x146808200 name is client-72543
1740413442.951580 peer 0x138008000 message 200
1740413442.951582 cmd_unpack_argv: argv[0]=bind-key
1740413442.951584 cmd_unpack_argv: argv[1]=-n
1740413442.951585 cmd_unpack_argv: argv[2]=C-l
1740413442.951587 cmd_unpack_argv: argv[3]=if-shell
1740413442.951589 cmd_unpack_argv: argv[4]=ps -o state= -o comm= -t '#{pane_tty}'       | grep -iqE '^[^TXZ ]+ +(\\S+\\/)?g?(view|l?n?vim?x?|fzf)(diff)?$'
1740413442.951590 cmd_unpack_argv: argv[5]=send-keys 'C-l'
1740413442.951592 cmd_unpack_argv: argv[6]=select-pane -R
1740413442.951594 cmd_parse_build_commands 0:0: bind-key
1740413442.951596 cmd_parse_build_commands 0:1: -n
1740413442.951598 cmd_parse_build_commands 0:2: C-l
1740413442.951599 cmd_parse_build_commands 0:3: if-shell
1740413442.951601 cmd_parse_build_commands 0:4: ps -o state= -o comm= -t '#{pane_tty}'       | grep -iqE '^[^TXZ ]+ +(\\S+\\/)?g?(view|l?n?vim?x?|fzf)(diff)?$'
1740413442.951603 cmd_parse_build_commands 0:5: send-keys 'C-l'
1740413442.951604 cmd_parse_build_commands 0:6: select-pane -R
